Country,Year,GDP_Growth_Rate,Inflation_Rate,GDP_Per_Capita,Unemployment_Rate,Cost of Living Index,Local Purchasing Power Index
East Asia & Pacific (IDA & IBRD countries),1982,6.407213966,16.8449369,305.6360023,7.998532504,37.32791519,36.84664536
Togo,1982,-3.582402546,11.12967333,383.792722,8.595563185,32.13381958,30.57841492
Thailand,1982,5.352348751,5.259079903,767.0757148,8.049456478,39.69131088,38.76915741
Latin America & the Caribbean (IDA & IBRD countries),1982,-0.339163338,8.397681559,9858.578947,8.05716776,47.73826218,45.46717072
Middle East & North Africa (IDA & IBRD countries),1982,11.58918944,10.39330808,1809.041728,7.637548073,38.51990128,30.56235313
Tonga,1982,4.74126541,10.83787038,640.3334441,8.089116661,40.9629097,37.97594452
South Asia (IDA & IBRD),1982,3.856381506,9.846772168,272.9063779,8.155645196,41.73026657,38.11030197
Sub-Saharan Africa (IDA & IBRD countries),1982,-1.20025418,12.09984145,901.7939344,8.434113661,36.95153427,30.7808609
Trinidad and Tobago,1982,3.799318071,11.63476294,7034.945354,7.911684798,48.60625458,43.92985916
Tunisia,1982,-0.493737604,39.81551807,1176.229005,8.375740527,38.15113068,25.58554459
Turkiye,1982,3.563227812,29.1375145,1400.856099,8.126900202,42.10527039,34.50215149
Tuvalu,1982,-16.0091,93.04753679,515.3190494,9.318940206,47.74217224,24.27513123
Tanzania,1982,-0.367659678,28.93233465,698.4893188,8.38738344,36.74345016,25.55745316
Upper middle income,1982,3.052225904,9.852116405,874.9290154,8.181693088,42.26382446,37.67873764
Uruguay,1982,-9.757871461,18.9925013,3081.047394,8.863861731,37.19240189,31.17638016
United States,1982,-1.803013788,6.131427,14433.78773,7.977597497,49.46012115,50.95082855
St. Vincent and the Grenadines,1982,4.47684917,7.228256622,1043.911422,8.091122821,41.78002167,39.21007919
"Venezuela, RB",1982,-2.071006071,43.34410035,4214.671632,8.358792366,36.74100876,29.3403492
Vanuatu,1982,1.979883115,6.672545561,925.2829341,8.244739162,42.36690903,36.58979034
World,1982,0.296537497,10.22172714,2530.660261,8.285732944,41.92697906,34.79624939
Samoa,1982,-0.960514041,18.29622459,726.3783541,8.424570693,35.96531296,28.18100166
South Africa,1982,-0.383419108,14.63903242,2769.096212,8.31647851,39.76271057,32.55255127
Zambia,1982,-2.812782629,48.03999277,635.3950077,8.532778732,34.0171051,24.90241432
Zimbabwe,1982,2.634297147,29.2139327,1094.29259,8.193400993,41.68510056,33.18490982
Africa Eastern and Southern,1983,0.022638508,11.56752438,711.6782407,8.368154195,39.45256805,31.89379883
Africa Western and Central,1983,-6.363636307,10.67193676,881.4228847,8.7436314,31.27555084,31.84053421
Angola,1983,4.200001429,18.16453449,9276.986013,7.803769001,48.26823044,43.46502304
Albania,1983,1.104938262,28.3831433,9656.725351,7.973784714,47.01837921,38.36592865
Andorra,1983,1.770118317,27.90381092,8108.677348,7.989754503,47.88169861,37.64200211
Arab World,1983,-5.330939,5.493665514,2373.313956,8.628838822,33.47636795,35.35177612
United Arab Emirates,1983,-4.7458207,34.03802108,34586.53181,7.413800764,66.05458069,68.45109558
Argentina,1983,4.349093279,21.77867813,3727.04801,7.996157936,43.30697632,38.06066513
Antigua and Barbuda,1983,5.363778822,18.86982184,2826.078586,7.96877783,40.62827301,37.68528748
Australia,1983,-2.224470017,10.03891051,11515.62292,8.108292632,45.2791748,46.79973602
Austria,1983,2.97308803,3.339164534,9537.40742,7.871843183,53.04469299,47.95598602
Burundi,1983,3.715326991,8.151231356,229.1177255,8.166114581,41.70498657,38.19556046
Belgium,1983,0.311842703,7.661609837,8846.234298,8.054894476,48.5559845,43.91786575
Benin,1983,-4.347822735,53.49298829,262.5773397,8.637265271,33.30502319,25.64238739
Burkina Faso,1983,0.34598474,8.153762774,212.4869881,8.367965319,40.39076233,33.12534714
Bangladesh,1983,3.8810464,25.51482465,193.4093731,8.152269437,41.22938156,34.75998306
Bulgaria,1983,3.430305914,26.04356366,1852.813434,8.118684214,42.92763138,35.86172867
Bahrain,1983,6.3763768,2.972399151,10492.40181,7.633798646,47.33008957,44.84108353
"Bahamas, The",1983,3.597051868,4,7324.186554,7.915211522,49.75256729,45.70858002
Belize,1983,-2.143179971,4.9960968,1231.012451,8.480279283,37.0918541,34.06146622
Bermuda,1983,2.008928572,22.36563131,15902.02038,7.692462054,53.36683655,49.28783798
Bolivia,1983,-4.0421214,275.5862836,884.552229,8.535229219,56.28121567,26.30608559
Brazil,1983,-2.93,135.0276822,10000.12082,8.174435264,56.82173538,42.21928406
Barbados,1983,0.501253133,5.230298783,4818.683873,8.191276206,45.4731102,39.61964798
Brunei Darussalam,1983,0.501465966,1.166180758,18526.29427,7.691832977,55.99349594,57.57643127
Bhutan,1983,10.43101594,18.05777879,343.624891,7.758215,36.79742432,31.3950634
Botswana,1983,13.14672905,10.47714381,1105.130206,7.570198814,39.17669678,29.8574276
Central African Republic,1983,-8.126513593,14.61261129,263.9894692,8.870432863,31.60775566,28.52878571
Canada,1983,2.562253598,5.86358803,13477.10317,7.751869991,55.25392914,50.56525803
Switzerland,1983,0.63907956,2.949794435,17859.23237,7.707500872,55.65843582,56.58646393
Chile,1983,-5.017420525,27.25719467,1700.162365,8.62897122,31.59334183,30.9849987
China,1983,10.77020251,2.037163522,225.4319289,7.742966775,36.47824478,32.99949646
Cote d'Ivoire,1983,-3.900240441,5.640428433,736.7106159,8.603103871,33.17530441,33.43782043
Cameroon,1983,6.866830565,16.63122641,743.4740688,7.956872234,37.29097748,37.24568176
"Congo, Dem. Rep.",1983,1.411703688,76.52669767,9543.353215,7.946238826,49.93667984,35.5631218
"Congo, Rep.",1983,5.85396284,18.26265481,1074.505323,8.003374924,38.64632797,36.86706161
Colombia,1983,1.573956038,19.59731706,1381.120048,8.248943583,40.97306824,32.74123001
Comoros,1983,4.821401883,22.10386731,538.0568569,8.084037694,39.8008461,34.98558807
Cabo Verde,1983,9.520749753,6.174681294,418.3936829,7.809978399,36.24296951,35.32686234
Costa Rica,1983,2.862992702,32.62370815,1199.898659,8.175145029,41.88116837,32.93021011
Caribbean small states,1983,0.310485823,4.411808075,2304.811476,8.294673177,42.80144501,36.80229187
Cuba,1983,5.411470724,19.07250704,2223.920891,7.987829723,40.10853577,37.21144867
Cyprus,1983,5.582181702,5.049714241,4091.048584,7.914417579,41.9652977,41.78091431
Germany,1983,1.57241017,3.293414743,9864.34494,7.94357764,52.66763687,47.16051483
Dominica,1983,2.556318037,4.147952444,1365.249159,8.194909135,43.1581192,38.51858139
Denmark,1983,2.596071919,6.908228812,11857.89214,7.808696915,54.31212997,48.6767807
Dominican Republic,1983,4.627946348,5.628623294,1499.964293,8.065866906,41.84334183,39.69440842
Algeria,1983,5.400003025,5.96716393,2359.593264,7.988277325,40.72977829,39.98930359
East Asia & Pacific (excluding high income),1983,7.724446068,6.704183998,310.8843667,7.92405263,36.85184479,39.36143112
Early-demographic dividend,1983,0.176614162,10.24366335,824.3445093,8.355191764,40.16451263,32.75517654
East Asia & Pacific,1983,4.427545021,22.9851355,1296.529711,8.079814725,41.31298447,35.74883652
Europe & Central Asia,1983,1.950303288,29.32347042,4755.142246,8.100918893,44.3228035,34.56584549
Ecuador,1983,-0.336868771,48.41822208,1950.059651,8.334724889,40.8901062,26.82913971
"Egypt, Arab Rep.",1983,5.09440684,16.07987388,653.9354412,8.066149801,39.79918671,36.68260956
Euro area,1983,1.390213148,8.669271598,7897.284333,8.024869193,49.46458054,42.65520096
Spain,1983,1.77011574,12.17407274,4478.500286,8.126085428,45.96197891,38.48229599
Ethiopia,1983,8.235005719,-0.675378065,229.6749438,7.898462662,37.01042175,40.02413177
European Union,1983,1.439895312,8.669271598,6589.860732,8.06963904,48.42495728,41.29565048
Fragile and conflict affected situations,1983,-4.703102311,54.23958565,1026.512003,8.630558404,33.90947723,27.03881836
Finland,1983,3.116581514,8.366292606,10497.48,7.826896681,53.39198303,47.65219116
Fiji,1983,-3.96012301,6.704183998,1619.227977,8.57417806,33.76502609,34.2969017
France,1983,1.240864862,9.459548472,9998.975219,7.956843837,51.0527916,44.93181229
"Micronesia, Fed. Sts.",1983,1.92999666,31.66233247,1011.51315,8.238133881,40.65725708,30.85112381
Gabon,1983,5.608240679,10.67193676,4181.092459,7.908095694,41.70241928,40.96124649
United Kingdom,1983,4.221856313,4.609303273,8691.518813,7.827808361,49.71178055,46.48887253
Georgia,1983,4.301603521,17.82908672,9264.520255,7.79818787,48.04530334,43.45439148
Ghana,1983,-4.563737505,122.8745146,312.4795285,8.627409903,50.23011398,29.98152924
Guinea,1983,1.300011835,32.68418449,2864.276583,8.208142708,41.69912338,30.52699089
"Gambia, The",1983,10.88322777,10.63630368,268.2987833,7.735906234,36.65973282,31.36764145
Guinea-Bissau,1983,-3.398287429,50.12340694,487.4233167,8.572842259,33.70648575,25.22049904
Equatorial Guinea,1983,5.004387196,21.72698574,131.9769824,8.087950486,39.09358597,34.65304947
Greece,1983,-1.078622716,20.17948129,5019.878771,8.274363806,39.09008026,33.72549057
Grenada,1983,3.632574876,6.095347282,1342.50947,8.130944876,42.73390579,39.35233307
Greenland,1983,3.457216668,22.23213433,7988.177947,7.894182454,48.31978226,41.81150818
Guatemala,1983,-2.572091444,4.538678151,1212.716559,8.506685573,36.34136581,34.18013
Guyana,1983,-6.792386689,61.59501325,628.6625589,8.768789879,34.87413788,28.09329987
High income,1983,2.802191811,6.908228812,8566.491016,7.916562963,51.96593475,45.96134567
"Hong Kong SAR, China",1983,5.976983365,9.885931559,5595.260553,7.83464324,42.64654541,42.1374588
Honduras,1983,0.905693884,8.252811658,1081.90693,8.302764292,41.8788147,34.89185333
Heavily indebted poor countries (HIPC),1983,0.31957347,11.12664412,414.6714832,8.361379183,39.97409058,32.19445038
Haiti,1983,0.908181461,10.24366335,270.7020095,8.331711546,40.42553711,33.35422897
Hungary,1983,0.722965872,7.279895733,2043.029975,8.278841015,43.07946396,36.0649147
IBRD only,1983,1.709121196,11.79974052,878.2630368,8.261280451,41.43502045,34.60596466
IDA & IBRD total,1983,1.410391927,10.62075365,808.5491542,8.281978265,41.37224197,34.50405121
IDA total,1983,-0.87165535,9.35546508,486.9973739,8.430353662,37.73202896,31.54993248
IDA blend,1983,-2.874843444,6.533108749,743.0929426,8.541391268,34.80817795,32.68803024
Indonesia,1983,4.395604396,11.79974052,510.4349865,8.114252413,41.47872162,37.93404388
IDA only,1983,1.037776051,35.09642619,358.3647155,8.314722261,39.15010834,27.50020218
India,1983,7.288892903,11.8680813,292.6446472,7.949376093,36.96704102,38.14522934
Ireland,1983,-0.244302031,10.44762553,5915.241772,8.194397421,44.01370239,38.58753967
"Iran, Islamic Rep.",1983,11.08671685,19.74018918,3551.494647,7.601481837,40.30646133,30.98670387
Iraq,1983,-13.0733124,81.70711544,2731.724481,9.064487724,46.30463409,28.33358192
Iceland,1983,-2.1511617,83.95004619,11671.80923,8.078784988,51.85974121,42.91205215
Israel,1983,3.359101591,145.9515392,7914.383429,7.870564634,49.25089645,24.53316879
Italy,1983,1.169203495,14.64657667,7832.575387,8.038861311,47.96192932,40.14625931
Jamaica,1983,1.909078402,11.58211108,1620.96536,8.222276706,42.5631218,35.86476517
Jordan,1983,-2.219738555,5.020167098,1956.704923,8.458348826,37.63079071,35.06179428
Japan,1983,3.630198572,1.899719713,10652.01472,7.792276535,52.99269104,49.3092308
Kenya,1983,1.309050241,11.39778274,330.9007565,8.305267097,40.52955246,33.58843231
Cambodia,1983,4.433406311,23.66849741,136.4859704,8.121613699,40.36766815,34.63903809
Kiribati,1983,-9.803921569,71.94111264,477.6939959,8.952689333,38.62777328,26.79841232
St. Kitts and Nevis,1983,1.18672047,2.29153537,2039.297513,8.252589258,44.47911835,38.30587387
"Korea, Rep.",1983,13.37617449,3.420614195,2198.939291,7.518411513,40.23585892,31.08247566
Kuwait,1983,7.938472417,4.718168093,12022.31823,7.48417788,47.94135284,41.63152695
Latin America & Caribbean (excluding high income),1983,-2.079443731,10.91288722,10071.56917,8.152950191,43.65214539,44.91543961
Liberia,1983,-1.896852815,45.06971098,390.382149,8.487417346,35.08301163,24.19644165
Libya,1983,-2.47222728,10.60520362,9697.569144,8.189323477,42.86136627,44.41200256
St. Lucia,1983,4.965383972,1.473058535,1534.078457,8.045559051,41.20273972,40.11008453
Latin America & Caribbean,1983,-2.281716953,10.24366335,10097.69872,8.164281198,43.49946976,45.03792191
Least developed countries: UN classification,1983,1.667885008,32.98040274,309.6109711,8.279163563,39.73497772,29.40979004
Low income,1983,1.510470386,9.35546508,345.5947302,8.293236945,41.07494354,34.56518936
Liechtenstein,1983,0.538599939,24.81965751,20112.20974,7.626606973,52.69072342,54.09340286
Sri Lanka,1983,4.81399097,13.96438801,330.0400705,8.095280729,40.3102684,36.94073868
Lower middle income,1983,2.273149169,11.56752438,416.5425543,8.244511761,41.24991226,35.26971817
Low & middle income,1983,1.616098514,10.62075365,659.2778861,8.275142078,41.30508423,34.62748718
Lesotho,1983,1.986165353,17.49235474,252.6899794,8.266078156,40.55057526,33.2546196
Late-demographic dividend,1983,1.731390689,32.41997213,877.3078381,8.254775928,40.33908844,30.14439774
Luxembourg,1983,2.989075997,8.669271598,12374.03042,7.765915212,54.75241852,49.11862564
"Macao SAR, China",1983,10.02333768,2.136990585,4255.400822,7.640798702,39.98014069,35.15328598
Morocco,1983,1.386569577,6.207935389,758.4675903,8.286389566,42.15579987,35.89098358
Monaco,1983,1.194973349,11.10839465,39040.9278,6.900010798,74.09774017,88.1077652
Madagascar,1983,0.899999999,19.32833859,481.1514055,8.322128423,39.27495956,30.60665321
Maldives,1983,16.25629546,-16.70234364,322.4607433,7.414425013,40.59871292,30.98145676
Middle East & North Africa,1983,-2.024766129,5.493665514,2825.634308,8.414852298,38.7332077,36.1061058
Mexico,1983,-4.62412796,101.8749384,2166.569489,8.568838898,47.86204147,30.81100082
Marshall Islands,1983,15.50800362,-14.66243023,1160.500347,7.428309305,40.89179611,31.4628315
Middle income,1983,1.618779212,10.67193676,683.1949404,8.274095242,41.32814407,34.63992691
Mali,1983,1.820873772,32.54712042,165.0272848,8.275352893,39.77634811,29.73853302
Malta,1983,-0.612390117,-0.88099756,3527.04,8.306559284,43.62171173,39.93928909
Myanmar,1983,4.39109268,5.650083363,39.0007734,8.133351454,40.78957748,38.57821274
Middle East & North Africa (excluding high income),1983,4.458471512,6.167613865,1965.030684,8.058866916,42.66726303,40.21078491
Mongolia,1983,5.834037954,18.07682014,1492.921975,7.989353612,38.9897995,37.21737289
Mozambique,1983,-15.70000204,83.86605326,11718.55626,8.896901226,61.45746994,41.55112457
Mauritania,1983,3.735342027,25.69913415,707.7329957,8.142215318,41.7950592,35.13298798
Mauritius,1983,0.38379531,5.589498018,1103.091246,8.333862782,41.73175049,35.12857819
Malawi,1983,3.718709151,13.50251052,252.2057382,8.163663075,41.75421524,37.44950485
Malaysia,1983,6.252230811,3.704235463,2123.258597,7.946599375,39.5895195,40.77464676
North America,1983,4.406438528,4.538011631,15341.71701,7.57398721,53.37306595,50.14278412
Namibia,1983,-1.823450375,43.70817456,2223.825423,8.416456828,35.91003036,26.57156754
New Caledonia,1983,-1.99999757,42.2985351,5540.402779,8.306419655,38.06235886,31.27070618
Niger,1983,-3.863627907,-2.489605687,266.4703045,8.620223558,34.38966751,34.77191544
Nigeria,1983,-10.92408503,23.21233155,1223.603921,9.000228103,36.04911423,27.97486115
Nicaragua,1983,4.613211627,16.80028661,9226.288448,7.781070845,47.26298523,43.37176514
Netherlands,1983,2.069957888,2.740840332,10680.35904,7.884210641,53.58171844,48.47792816
Norway,1983,3.973007383,8.465244322,14927.51748,7.613966436,54.02338028,50.18636322
Nepal,1983,-2.977405857,12.37723808,146.1814659,8.567775797,32.63418961,29.46179199
Nauru,1983,-2.816747163,44.68897697,6184.766736,8.331396181,38.94287109,33.09803772
New Zealand,1983,3.491312821,7.341075861,7598.312039,7.910639961,49.98805618,45.3241539
OECD members,1983,2.870210104,8.873021524,8796.464488,7.903587051,51.79950333,45.66680908
Oman,1983,16.66667073,-21.89665141,6585.06598,7.162582533,45.12103271,36.42629242
Other small states,1983,2.086549234,5.31960613,2417.734124,8.184230725,44.53130341,38.79430771
Pakistan,1983,6.778378339,6.3620335,315.0172659,7.980498417,37.5562973,39.3991127
Panama,1983,-4.491364346,2.102841244,2822.853811,8.563170095,35.06706238,36.93613052
Peru,1983,-10.4080858,111.1506352,750.2317158,8.963579327,48.19844055,28.62240982
Philippines,1983,1.89695179,10.02935656,723.0832567,8.256193013,41.61066437,35.28969574
Palau,1983,1.932009111,30.41518307,3057.236582,8.163690298,42.60504532,32.82050323
Papua New Guinea,1983,3.223163064,7.902097901,775.6059539,8.175622409,42.26696396,38.18774033
Pre-demographic dividend,1983,-4.805307457,54.75303305,753.6564564,8.646526689,33.66804123,26.73949051
Puerto Rico,1983,-2.341974633,43.65863717,5217.722729,8.338403124,37.71356964,31.01277733
Portugal,1983,-0.173113548,24.00276238,2735.491066,8.302683277,38.77378082,29.28639221
Paraguay,1983,-3.042617885,13.43375556,1696.913066,8.514772055,33.59750748,31.37694359
Pacific island small states,1983,-1.153064171,42.05524633,1185.041315,8.41448132,36.53398132,25.11629677
Post-demographic dividend,1983,3.148675051,7.310485797,9672.946272,7.855363062,52.65398788,47.18847656
French Polynesia,1983,2.419655358,26.25966027,7172.510925,7.985285915,47.58295441,38.63666534
Qatar,1983,-1.825165415,2.743614001,19571.8082,7.792209187,53.86980438,57.81731415
Rwanda,1983,5.980349934,6.593002143,252.5324431,8.03038385,38.2097702,38.70525742
South Asia,1983,6.66915368,12.37723808,282.0794941,7.986643832,37.33211517,38.10901642
Saudi Arabia,1983,-16.0514017,0.191424196,10997.05562,8.955670439,47.87177277,37.33976746
Sudan,1983,2.062501695,30.58777478,354.1902161,8.254370795,40.14407349,30.77458572
Senegal,1983,-5.647460281,11.61698457,578.3261494,8.711674037,30.44149399,32.1763649
Singapore,1983,8.554482106,1.196410768,6633.236674,7.645079146,42.56228638,39.5161171
