Year,Country,Econ_Index,Institutional_Index,Quality_Of_Life_Index_FA,Sustainability_Index_FA,Ease_of_Living_Index
1970,Angola,-0.850762571,-0.57921,-1.897,-0.88345,-1.154
1970,Albania,-0.850762571,-0.49786,-0.209,-0.12808,-0.43
1970,Arab World,-0.344020286,-0.57921,-1.851,-0.88345,-1.011
1970,Armenia,-0.586257143,-0.44027,-0.1,0.04162,-0.285
1970,Antigua and Barbuda,-0.344020286,-0.18094,0.04,0.05538,-0.109
1970,Azerbaijan,-0.5658,-0.82954,-1.089,-0.79455,-0.849
1970,Burundi,-0.526816667,-0.57921,-1.663,-0.88345,-0.991
1970,Benin,-0.425818529,-0.57921,-1.707,-0.88345,-0.981
1970,Burkina Faso,-0.533516961,-0.57921,-1.69,-0.88345,-1.002
1970,Bangladesh,-0.683392941,-0.57921,-1.343,-0.88345,-0.918
1970,Bulgaria,-0.536666667,-0.30447,0.416,0.16631,-0.04
1970,"Bahamas, The",-0.582490059,-0.31083,0.131,0.01306,-0.176
1970,Bosnia And Herzegovina,-0.502029412,0.01294,0.113,0.01672,-0.08
1970,Belarus,-0.585205882,-0.16573,0.39,0.44343,0.015
1970,Belize,-0.425818529,-0.26003,-0.263,-0.12199,-0.282
1970,Bermuda,-0.424155,0.06873,0.103,0.1919,-0.024
1970,Bolivia,-0.50317049,-0.57432,-1.297,-0.89553,-0.858
1970,Barbados,-0.596654588,-0.30198,-0.267,-0.11512,-0.335
1970,Brunei Darussalam,-0.533516961,0.10556,0.094,0.16413,-0.049
1970,Bhutan,-0.49353049,-0.60126,-1.281,-0.81108,-0.844
1970,Botswana,-0.504147157,-0.57921,-1.315,-0.88345,-0.864
1970,Central African Republic,-0.45326,-0.57921,-1.664,-0.88345,-0.973
1970,Central Europe and the Baltics,-0.961106667,-0.36863,0.14,0.17488,-0.257
1970,Channel Islands,-0.961106667,-0.47043,0.244,-0.0186,-0.275
1970,Ivory Coast,-0.82337,-0.57921,-1.633,-0.88345,-1.055
1970,Cameroon,-0.45326,-0.57921,-1.651,-0.88345,-0.968
1970,"Congo, Dem. Rep.",-0.89163,-0.57921,-1.652,-0.88345,-1.078
1970,"Congo, Rep.",-0.84613,-0.62646,-1.137,-1.10168,-0.931
1970,Comoros,-0.89163,-0.57921,-1.658,-0.88345,-1.081
1970,Cabo Verde,-0.526816667,-0.62566,-1.126,-1.10844,-0.848
1970,Caribbean small states,-0.45326,-0.50127,-0.216,-0.22856,-0.349
1970,Cuba,0.024608975,-0.23038,0.048,0.0461,-0.028
1970,Curacao,0.245807949,0.10979,0.073,0.06572,0.124
1970,Czech Republic,-0.0575,-0.54032,0.275,0.26418,-0.014
1970,Djibouti,-0.79555,-0.63892,-1.255,-0.82128,-0.921
1970,Dominica,-0.79555,-0.7712,-0.588,-0.64492,-0.694
1970,Dominican Republic,-0.79555,-0.58295,-1.069,-0.88657,-0.852
1970,East Asia & Pacific (excluding high income),-0.91442,-0.59033,-1.105,-0.99599,-0.912
1970,Early-demographic dividend,-0.79555,-0.64025,-1.143,-1.05349,-0.917
1970,East Asia & Pacific,-0.91442,-0.59298,-1.085,-1.01432,-0.909
1970,Europe & Central Asia (excluding high income),-0.60117,-0.39933,-0.149,-0.20166,-0.333
1970,Europe & Central Asia,-0.049677058,-0.06469,0.128,-0.0266,0.012
1970,Euro area,-0.053647058,-0.5187,0.256,0.0524,-0.046
1970,Eritrea,-0.053647058,-0.57921,-1.665,-0.88345,-0.873
1970,Estonia,-0.036823529,-0.26344,0.073,0.0681,-0.039
1970,Ethiopia,-0.053647058,-0.57921,-1.689,-0.88345,-0.882
1970,European Union,-0.60117,-0.3887,0.306,0.04046,-0.134
1970,Fragile and conflict affected situations,-0.60117,-0.62566,-1.133,-1.10844,-0.87
1970,Fiji,-0.60117,-0.77498,-0.671,-0.78453,-0.697
1970,"Micronesia, Fed. Sts.",-0.878085143,-0.67917,-0.965,-0.67392,-0.828
1970,Gabon,-0.74138,-0.58648,-1.058,-0.82893,-0.827
1970,Ghana,-0.58562,-0.57921,-1.426,-0.88345,-0.923
1970,Gibraltar,-0.79743,-0.47367,0.262,0.11678,-0.209
1970,Guinea,-0.82251,-0.57921,-1.684,-0.88345,-1.072
1970,"Gambia, The",-0.71762,-0.57921,-1.635,-0.88345,-1.029
1970,Guinea-Bissau,-0.83217,-0.57921,-1.648,-0.88345,-1.062
1970,Equatorial Guinea,-0.840546471,-0.64936,-1.225,-0.88691,-0.934
1970,Grenada,-0.79755,-0.55599,0.186,0.06751,-0.263
1970,Guatemala,-0.79681,-0.64025,-1.146,-1.05349,-0.918
1970,Guam,-0.79681,-0.23571,-0.325,-0.10624,-0.388
1970,Guyana,-0.85521,-0.59376,-1.088,-1.01432,-0.895
1970,High income,-0.85652,-0.44937,0.275,0.07727,-0.219
1970,Honduras,-0.85652,-0.57293,-1.101,-0.99587,-0.892
1970,Heavily indebted poor countries (HIPC),-0.85521,-0.64936,-1.226,-0.88691,-0.938
1970,Croatia,0.019794872,-0.474,0.104,-0.04908,-0.085
1970,Haiti,-0.85521,-0.57921,-1.409,-0.88345,-0.984
1970,IBRD only,-0.82524,-0.63785,-1.162,-1.08805,-0.936
1970,IDA & IBRD total,-0.82524,-0.58648,-1.058,-0.82893,-0.848
1970,IDA total,-0.89333,-0.64874,-1.22,-0.88603,-0.945
1970,IDA blend,-0.83583,-0.64936,-1.237,-0.88895,-0.938
1970,IDA only,-0.89461,-0.64936,-1.226,-0.88691,-0.948
1970,Isle of Man,-0.89355,-0.46582,-0.289,-0.29782,-0.486
1970,Iraq,-0.8285,-0.59249,-1.081,-1.01432,-0.886
1970,Jamaica,-0.84909,-0.4673,-0.295,-0.28246,-0.475
1970,Kazakhstan,-0.572171429,-0.91204,-0.952,-0.78207,-0.822
1970,Kenya,-0.581404572,-0.62566,-1.126,-1.10844,-0.862
1970,Kyrgyz Republic,-0.37614,-0.68945,-0.939,-0.67002,-0.696
1970,Cambodia,-0.45326,-0.57921,-1.555,-0.88345,-0.935
1970,Kiribati,-0.581404572,-0.58648,-1.045,-0.83518,-0.783
1970,St. Kitts and Nevis,-0.85718,-0.58648,-1.045,-0.83518,-0.852
1970,Latin America & Caribbean (excluding high income),-0.068730875,-0.69608,-0.934,-0.70231,-0.623
1970,Lao PDR,-0.37614,-0.57921,-1.603,-0.88345,-0.932
1970,Lebanon,-0.103918919,-0.08878,0.065,0.10706,-0.009
1970,Liberia,-0.103865318,-0.57921,-1.386,-0.88345,-0.788
1970,Libya,-0.098612425,-0.59113,-1.039,-0.83009,-0.661
1970,St. Lucia,-0.85718,-0.13056,0.022,-0.08548,-0.252
1970,Latin America & Caribbean,-0.079214118,-0.70995,-0.884,-0.59874,-0.597
1970,Least developed countries: UN classification,-0.068730875,-0.57921,-1.682,-0.88345,-0.883
1970,Low income,-0.098612425,-0.57921,-1.615,-0.88345,-0.867
1970,Sri Lanka,-0.85718,-0.74765,-0.576,-0.68681,-0.706
1970,Lower middle income,-0.098612425,-0.57921,-1.322,-0.88345,-0.765
1970,Low & middle income,-0.098612425,-0.62646,-1.138,-1.10168,-0.745
1970,Lesotho,-0.103865318,-0.57921,-1.571,-0.88345,-0.853
1970,Late-demographic dividend,-0.37614,-0.68477,-0.977,-0.68899,-0.711
1970,Lithuania,-0.098558824,-0.38637,0.377,-0.0304,0.006
1970,Luxembourg,-0.78815,-0.48691,0.183,0.04021,-0.249
1970,Latvia,-0.067264706,-0.80461,0.208,0.13979,-0.124
1970,Taiwan,0.458238095,-0.43011,0.029,-0.22428,-0.016
1970,St. Martin (French part),-0.85718,-0.45393,0.279,0.09498,-0.216
1970,Moldova,-0.771171429,-0.35901,-0.052,-0.28779,-0.344
1970,Madagascar,-0.78815,-0.64936,-1.225,-0.88691,-0.921
1970,Maldives,-0.78815,-0.57921,-1.664,-0.88345,-1.057
1970,Middle East & North Africa,-0.878085143,-0.68052,-1.004,-0.8259,-0.865
1970,Marshall Islands,-0.80939,-0.64161,-1.007,-0.80389,-0.836
1970,Middle income,-0.765553228,-0.64025,-1.145,-1.05349,-0.91
1970,North Macedonia,-0.534142857,-0.65393,-0.2,-0.01884,-0.37
1970,Mali,-0.80939,-0.57921,-1.705,-0.88345,-1.076
1970,Myanmar,-0.724755,-0.57921,-1.329,-0.88345,-0.924
1970,Middle East & North Africa (excluding high income),-0.767473,-0.59874,-1.017,-0.80469,-0.818
1970,Montenegro,-0.2765,-0.35375,0.508,0.24675,0.057
1970,Mongolia,-0.704022727,-0.83966,-0.746,-0.66437,-0.747
1970,Mozambique,-0.724755,-0.57921,-1.689,-0.88345,-1.05
1970,Mauritania,-0.87784,-0.57921,-1.632,-0.88345,-1.068
1970,Mauritius,-0.87784,-0.59874,-1.015,-0.80469,-0.845
1970,Malawi,-0.78815,-0.57921,-1.673,-0.88345,-1.06
1970,North America,-0.545494286,-0.26266,0.554,0.17339,0.018
1970,Namibia,-0.81685,-0.64025,-1.145,-1.05349,-0.923
1970,New Caledonia,-0.74692,-0.72437,-0.792,-0.81782,-0.768
1970,Niger,-0.822621429,-0.57921,-1.709,-0.88345,-1.081
1970,Nigeria,-0.822621429,-0.57921,-1.66,-0.88345,-1.064
1970,Nauru,-0.79595,-0.61752,-1.124,-1.10844,-0.913
1970,OECD members,-0.764941429,-0.34794,0.321,0.07685,-0.154
1970,Oman,-0.764941429,-0.57921,-1.663,-0.88345,-1.051
1970,Other small states,-0.83396,-0.65016,-1.221,-0.88603,-0.931
1970,Papua New Guinea,-0.84849,-0.57921,-1.395,-0.88345,-0.978
1970,Poland,-0.258759259,-0.36153,0.444,-0.27775,-0.041
1970,Pre-demographic dividend,-0.91037,-0.57921,-1.683,-0.88345,-1.094
1970,Puerto Rico,-0.491638158,-0.21195,0.463,0.20125,0.016
1970,"Korea, Dem. People's Rep.",-0.37614,-0.58648,-1.063,-0.84169,-0.739
1970,Paraguay,-0.85343,-0.65738,-0.854,-0.64243,-0.773
1970,Pacific island small states,-0.83396,-0.62053,-1.27,-0.79193,-0.927
1970,Post-demographic dividend,-0.91037,-0.45399,0.359,0.06128,-0.206
1970,French Polynesia,-0.79085,-0.77143,-0.548,-0.69678,-0.687
1970,Romania,-0.560815789,0.00404,-0.016,-0.15091,-0.167
1970,Russia,-0.367416667,0.21886,0.071,0.34236,0.039
1970,Rwanda,-0.39089193,-0.57921,-1.718,-0.88345,-0.976
1970,South Asia,-0.86095,-0.57921,-1.645,-0.88345,-1.068
1970,Sudan,-0.72874,-0.57921,-1.706,-0.88345,-1.057
1970,Senegal,-0.748281765,-0.57921,-1.665,-0.88345,-1.047
1970,Solomon Islands,0.303090909,-0.57921,-1.326,-0.88345,-0.666
1970,Sierra Leone,-0.758820588,-0.57921,-1.672,-0.88345,-1.052
1970,El Salvador,-0.85799,-0.66197,-1.199,-0.96371,-0.944
1970,Somalia,-0.86095,-0.57921,-1.694,-0.88345,-1.085
1970,Serbia,-0.514529412,-0.61167,-0.192,-0.04412,-0.355
1970,Sub-Saharan Africa (excluding high income),-0.72874,-0.57921,-1.664,-0.88345,-1.042
1970,South Sudan,-0.92841,-0.57921,-1.689,-0.88345,-1.101
1970,Sub-Saharan Africa,-0.72874,-0.57921,-1.676,-0.88345,-1.046
1970,Small states,0.303090909,-0.60483,-1.012,-0.80389,-0.55
1970,Sao Tome and Principe,-0.748281765,-0.65991,-1.19,-0.96325,-0.913
1970,Suriname,-0.72874,-0.49994,-0.169,-0.28263,-0.409
1970,Slovakia,-0.098676471,-0.37332,0.346,-0.11543,-0.014
1970,Slovenia,0.303090909,-0.31256,-0.041,-0.01307,-0.019
1970,Eswatini,-0.053647058,-0.65138,-1.174,-1.04873,-0.744
1970,Sint Maarten (Dutch part),-0.758820588,-0.14017,0.519,0.36614,0.012
1970,Turks and Caicos Islands,-0.905918684,-0.69671,-0.555,-0.58472,-0.683
1970,Chad,-0.961106667,-0.57921,-1.659,-0.88345,-1.098
1970,East Asia & Pacific (IDA & IBRD countries),-0.91442,-0.57921,-1.304,-0.88345,-0.962
1970,Europe & Central Asia (IDA & IBRD countries),-0.049677058,-0.40018,0.204,0.10389,-0.025
1970,Togo,-0.764748684,-0.57921,-1.768,-0.88345,-1.087
1970,Tajikistan,0.446415714,-0.7712,-0.59,-0.64997,-0.385
1970,Turkmenistan,-0.905918684,-0.77143,-0.548,-0.69678,-0.716
1970,Latin America & the Caribbean (IDA & IBRD countries),-0.068730875,-0.70995,-0.884,-0.59874,-0.594
1970,Timor-Leste,-0.764748684,-0.57921,-1.607,-0.88345,-1.031
1970,Middle East & North Africa (IDA & IBRD countries),-0.878085143,-0.65374,-1.176,-1.04873,-0.952
1970,Tonga,-0.862168684,-0.60808,-0.485,-0.54387,-0.619
1970,South Asia (IDA & IBRD),-0.92903,-0.57921,-1.657,-0.88345,-1.09
1970,Sub-Saharan Africa (IDA & IBRD countries),-0.72874,-0.57921,-1.67,-0.88345,-1.044
1970,Trinidad and Tobago,-0.864008684,-0.23538,-0.013,-0.05404,-0.288
1970,Tuvalu,-0.739779737,-0.72228,-0.822,-0.86073,-0.782
1970,Tanzania,-0.764748684,-0.57921,-1.622,-0.88345,-1.036
1970,Uganda,-0.739779737,-0.57921,-1.304,-0.88345,-0.919
1970,Ukraine,-0.738868421,-0.4386,-0.079,0.10518,-0.306
1970,Upper middle income,-0.55557,-0.72845,-0.894,-0.59827,-0.724
1970,Uzbekistan,-0.936958462,-0.76145,-0.533,-0.81505,-0.733
1970,St. Vincent and the Grenadines,-0.85718,-0.42537,-0.32,-0.20342,-0.463
1970,Venezuela,-0.721093846,-0.36108,-0.086,-0.41702,-0.363
1970,British Virgin Islands,-0.533623628,-0.35087,0.137,0.13147,-0.153
1970,Virgin Islands (U.S.),-0.721093846,-0.60574,-0.36,-0.24229,-0.494
1970,Vietnam,-0.721923077,-0.47786,-0.827,-0.60829,-0.681
1970,Vanuatu,-0.937787692,-0.71393,-0.79,-0.81782,-0.812
1970,World,-0.721093846,-0.71818,-0.729,-0.62287,-0.708
1970,Samoa,-0.39355193,-0.38015,-0.256,-0.31168,-0.33
1970,Kosovo,-0.37614,-0.33303,-0.27,-0.1015,-0.287
1970,"Yemen, Rep.",-0.721093846,-0.57921,-1.581,-0.88345,-1.011
1970,Zambia,-0.721093846,-0.58902,-1.285,-0.88119,-0.909
1970,Zimbabwe,-0.721093846,-0.65836,-0.778,-0.58989,-0.706
1971,Aruba,-0.604626,0.1095,0.09,0.16137,-0.068
1971,Africa Eastern and Southern,-0.70386,-0.57921,-1.951,-0.88345,-1.136
1971,Afghanistan,-0.70386,-0.57921,-1.997,-0.88345,-1.152
1971,Africa Western and Central,-0.70386,-0.57921,-1.965,-0.88345,-1.141
1971,Angola,-0.70386,-0.57921,-1.89,-0.88345,-1.115
1971,Albania,-0.70386,-0.49621,-0.161,-0.22206,-0.39
1971,Arab World,-0.387140286,-0.57921,-1.796,-0.88345,-1.003
1971,Armenia,-0.586257143,-0.35987,-0.076,0.00803,-0.262
1971,Antigua and Barbuda,-0.387140286,0.12563,0.086,0.10957,-0.019
1971,Azerbaijan,-0.5658,-0.87486,-1.15,-0.82011,-0.886
1971,Burundi,-0.525413628,-0.57921,-1.663,-0.88345,-0.991
1971,Benin,-0.376478235,-0.57921,-1.689,-0.88345,-0.963
1971,Burkina Faso,-0.530953628,-0.57921,-1.689,-0.88345,-1.001
1971,Bangladesh,-0.696666647,-0.57921,-1.404,-0.88345,-0.943
1971,Bulgaria,-0.536666667,-0.30447,0.416,0.16631,-0.04
1971,"Bahamas, The",-0.568682,-0.22193,0.053,0.08252,-0.167
1971,Bosnia And Herzegovina,-0.502029412,-0.80393,-0.271,-0.29426,-0.465
1971,Belarus,-0.585205882,0.09341,0.451,0.35633,0.088
1971,Belize,-0.376478235,-0.58063,-0.466,-0.57326,-0.488
1971,Bermuda,-0.375646471,0.12598,0.085,0.09046,-0.019
1971,Bolivia,-0.499548334,-0.66197,-1.2,-0.99432,-0.86
1971,Barbados,-0.576631,-0.43903,0.211,0.18532,-0.152
1971,Brunei Darussalam,-0.532213922,-0.40021,-0.07,-0.39269,-0.317
1971,Bhutan,-0.487331667,-0.58902,-1.287,-0.88119,-0.852
1971,Botswana,-0.499548334,-0.62566,-1.126,-1.10844,-0.842
1971,Central African Republic,-0.465300294,-0.64936,-1.225,-0.88691,-0.84
1971,Central Europe and the Baltics,-0.97958,-0.36335,0.134,0.0816,-0.277
1971,Channel Islands,-0.97958,-0.4693,0.354,0.05612,-0.23
1971,Ivory Coast,-0.63784,-0.66197,-1.207,-0.99528,-0.897
1971,Cameroon,-0.465300294,-0.65944,-1.182,-0.96525,-0.84
1971,"Congo, Dem. Rep.",-0.89248,-0.57921,-1.676,-0.88345,-1.087
1971,"Congo, Rep.",-0.85036,-0.65138,-1.173,-1.04873,-0.943
1971,Comoros,-0.89248,-0.57921,-1.342,-0.88345,-0.97
1971,Cabo Verde,-0.525413628,-0.61752,-1.125,-1.10844,-0.846
1971,Caribbean small states,-0.465300294,-0.47449,-0.235,-0.36045,-0.371
1971,Cuba,0.024608975,0.1095,0.091,0.19634,0.095
1971,Curacao,0.265947949,0.14234,0.079,-0.12986,0.11
1971,Czech Republic,-0.0575,-0.42581,0.372,0.02878,0.014
1971,Djibouti,-0.78581,-0.64936,-1.237,-0.88895,-0.925
1971,Dominica,-0.78581,-0.29228,-0.259,-0.21937,-0.393
1971,Dominican Republic,-0.78581,-0.58648,-1.05,-0.83538,-0.836
1971,East Asia & Pacific (excluding high income),-0.88122,-0.57293,-1.104,-0.99587,-0.899
1971,Early-demographic dividend,-0.78581,-0.63514,-1.254,-0.83516,-0.919
1971,East Asia & Pacific,-0.88122,-0.58648,-1.043,-0.83518,-0.857
1971,Europe & Central Asia (excluding high income),-0.73635,-0.47587,-0.234,-0.22277,-0.418
1971,Europe & Central Asia,-0.044785294,-0.18531,0.036,0.05313,-0.037
1971,Euro area,-0.044785294,-0.4764,0.251,0.05089,-0.035
1971,Eritrea,-0.045065294,-0.57921,-1.665,-0.88345,-0.871
1971,Estonia,-0.036823529,-0.39398,0.14,0.0461,-0.052
1971,Ethiopia,-0.045065294,-0.57921,-1.683,-0.88345,-0.878
1971,European Union,-0.73635,-0.29519,0.392,0.20951,-0.089
1971,Fragile and conflict affected situations,-0.73635,-0.65944,-1.188,-0.96945,-0.91
1971,Fiji,-0.73635,-0.66729,-0.701,-0.61877,-0.689
1971,"Micronesia, Fed. Sts.",-0.846733429,-0.70404,-0.86,-0.74689,-0.801
1971,Gabon,-0.85849,-0.69295,-0.953,-0.67685,-0.823
1971,Ghana,-0.74401,-0.65374,-1.176,-1.04873,-0.918
1971,Gibraltar,-0.87541,-0.27034,0.22,-0.04963,-0.217
1971,Guinea,-0.87715,-0.65659,-1.179,-0.99264,-0.945
1971,"Gambia, The",-0.85659,-0.57921,-1.653,-0.88345,-1.07
1971,Guinea-Bissau,-0.87715,-0.65991,-1.191,-0.96325,-0.946
1971,Equatorial Guinea,-0.801916471,-0.57921,-1.654,-0.88345,-1.057
1971,Grenada,-0.87541,-0.20481,0.234,0.25302,-0.15
1971,Guatemala,-0.87541,-0.65374,-1.176,-1.04873,-0.951
1971,Guam,-0.87541,-0.39707,-0.282,-0.30599,-0.463
1971,Guyana,-0.85867,-0.5917,-1.033,-0.83579,-0.85
1971,High income,-0.85203,-0.36584,0.311,0.17476,-0.169
1971,Honduras,-0.85203,-0.57293,-1.095,-0.99587,-0.889
1971,Heavily indebted poor countries (HIPC),-0.85867,-0.57921,-1.324,-0.88345,-0.955
1971,Croatia,0.019794872,-0.33727,0.122,-0.07929,-0.049
1971,Haiti,-0.85867,-0.57921,-1.366,-0.88345,-0.97
1971,IBRD only,-0.81531,-0.58648,-1.043,-0.83518,-0.841
1971,IDA & IBRD total,-0.81531,-0.59249,-1.083,-1.01432,-0.883
1971,IDA total,-0.71142,-0.64114,-1.245,-0.83192,-0.899
1971,IDA blend,-0.80335,-0.64936,-1.225,-0.88691,-0.925
1971,IDA only,-0.71112,-0.65944,-1.184,-0.96525,-0.902
1971,Isle of Man,-0.79399,-0.44652,-0.172,-0.30011,-0.415
1971,Iraq,-0.83367,-0.58648,-1.056,-0.83538,-0.85
1971,Jamaica,-0.75931,-0.3037,-0.055,-0.47289,-0.356
1971,Kazakhstan,-0.572171429,-0.84533,-1.013,-0.77809,-0.826
1971,Kenya,-0.572468,-0.59032,-1.108,-1.01139,-0.83
1971,Kyrgyz Republic,-0.37332,-0.69608,-0.934,-0.70231,-0.7
1971,Cambodia,-0.465300294,-0.57921,-1.689,-0.88345,-0.985
1971,Kiribati,-0.572468,-0.67831,-1.002,-0.81293,-0.785
1971,St. Kitts and Nevis,-0.85358,-0.47587,-0.232,-0.23049,-0.448
1971,Latin America & Caribbean (excluding high income),-0.06799779,-0.69837,-0.897,-0.63612,-0.601
1971,Lao PDR,-0.37332,-0.57921,-1.61,-0.88345,-0.934
1971,Lebanon,-0.103918919,-0.42481,-0.13,-0.03191,-0.182
1971,Liberia,-0.103918919,-0.57921,-1.665,-0.88345,-0.886
1971,Libya,-0.098666026,-0.65756,-1.216,-0.99764,-0.764
1971,St. Lucia,-0.85358,-0.40021,-0.07,-0.39269,-0.397
1971,Latin America & Caribbean,-0.073639412,-0.6833,-0.989,-0.71759,-0.643
1971,Least developed countries: UN classification,-0.06799779,-0.57921,-1.653,-0.88345,-0.873
1971,Low income,-0.098666026,-0.57921,-1.645,-0.88345,-0.878
1971,Sri Lanka,-0.85358,-0.47511,-0.109,-0.29977,-0.415
1971,Lower middle income,-0.098666026,-0.57921,-1.608,-0.88345,-0.865
1971,Low & middle income,-0.098666026,-0.62566,-1.126,-1.10844,-0.741
1971,Lesotho,-0.103918919,-0.65944,-1.188,-0.96945,-0.752
1971,Late-demographic dividend,-0.37332,-0.68302,-0.996,-0.82473,-0.736
1971,Lithuania,-0.098558824,-0.137,0.514,0.1888,0.149
1971,Luxembourg,-0.78039,-0.60573,0.195,0.04728,-0.271
1971,Latvia,-0.067264706,-0.62573,0.214,0.16882,-0.073
1971,Taiwan,0.458238095,-0.41087,-0.04,-0.08174,-0.014
1971,St. Martin (French part),-0.85358,-0.13219,0.23,0.16176,-0.142
1971,Moldova,-0.771171429,-0.46738,-0.216,-0.33007,-0.435
1971,Madagascar,-0.78039,-0.57921,-1.596,-0.88345,-1.031
1971,Maldives,-0.78039,-0.57921,-1.627,-0.88345,-1.042
1971,Middle East & North Africa,-0.846733429,-0.57921,-1.328,-0.88345,-0.954
1971,Marshall Islands,-0.75644,-0.6833,-0.989,-0.71759,-0.814
1971,Middle income,-0.761124799,-0.65346,-1.163,-1.04627,-0.918
1971,North Macedonia,-0.534142857,-0.29862,-0.08,0.01824,-0.233
1971,Mali,-0.75644,-0.57921,-1.704,-0.88345,-1.063
1971,Myanmar,-0.760095,-0.57921,-1.638,-0.88345,-1.041
1971,Middle East & North Africa (excluding high income),-0.762314572,-0.58648,-1.059,-0.8414,-0.834
1971,Montenegro,-0.2765,-0.50822,0.279,0.248,-0.061
1971,Mongolia,-0.704022727,-0.80496,-1.003,-0.88987,-0.862
1971,Mozambique,-0.760095,-0.57921,-1.695,-0.88345,-1.061
1971,Mauritania,-0.84575,-0.65374,-1.176,-1.04873,-0.944
1971,Mauritius,-0.84575,-0.59935,-1.021,-0.80991,-0.84
1971,Malawi,-0.78039,-0.57921,-1.672,-0.88345,-1.058
1971,North America,-0.544297143,-0.28608,0.415,0.18782,-0.034
1971,Namibia,-0.69569,-0.60126,-1.279,-0.81108,-0.894
1971,New Caledonia,-0.85006,-0.73373,-0.551,-0.66048,-0.688
1971,Niger,-0.84792,-0.57921,-1.71,-0.88345,-1.088
1971,Nigeria,-0.84792,-0.57921,-1.654,-0.88345,-1.068
1971,Nauru,-0.6952,-0.63785,-1.149,-1.05545,-0.894
1971,OECD members,-0.768242857,-0.19342,0.333,0.02761,-0.12
1971,Oman,-0.768242857,-0.57921,-1.687,-0.88345,-1.06
1971,Other small states,-0.72557,-0.65756,-1.215,-0.99764,-0.921
1971,Papua New Guinea,-0.80925,-0.64936,-1.237,-0.88895,-0.931
1971,Pre-demographic dividend,-0.90887,-0.57921,-1.683,-0.88345,-1.094
1971,Puerto Rico,-0.47982,-0.23097,0.482,0.19419,0.02
1971,"Korea, Dem. People's Rep.",-0.37332,-0.66339,-0.842,-0.67007,-0.654
1971,Paraguay,-0.81397,-0.66339,-0.841,-0.67007,-0.764
1971,Pacific island small states,-0.72557,-0.65016,-1.221,-0.88603,-0.904
1971,Post-demographic dividend,-0.90887,-0.00513,0.47,0.21776,-0.031
1971,French Polynesia,-0.80965,-0.79619,-0.339,-0.18478,-0.548
1971,Romania,-0.560815789,-0.32301,-0.075,-0.04998,-0.255
1971,Russia,-0.367416667,-0.37925,-0.1,0.00191,-0.221
1971,Rwanda,-0.384052281,-0.57921,-1.676,-0.88345,-0.96
1971,South Asia,-0.85682,-0.57921,-1.682,-0.88345,-1.08
1971,Sudan,-0.73758,-0.57921,-1.419,-0.88345,-0.958
1971,Senegal,-0.734576471,-0.57921,-1.677,-0.88345,-1.048
1971,Solomon Islands,0.303090909,-0.64936,-1.233,-0.87355,-0.649
1971,Sierra Leone,-0.762015294,-0.57921,-1.672,-0.88345,-1.053
1971,El Salvador,-0.81936,-0.65346,-1.168,-1.04651,-0.934
1971,Somalia,-0.85682,-0.57921,-1.676,-0.88345,-1.078
1971,Serbia,-0.514529412,-0.65339,-0.162,0.22894,-0.314
1971,Sub-Saharan Africa (excluding high income),-0.73758,-0.57921,-1.688,-0.88345,-1.053
1971,South Sudan,-0.91743,-0.57921,-1.687,-0.88345,-1.097
1971,Sub-Saharan Africa,-0.73758,-0.57921,-1.609,-0.88345,-1.025
1971,Small states,0.303090909,-0.59032,-1.11,-1.01139,-0.612
1971,Sao Tome and Principe,-0.734576471,-0.65756,-1.215,-0.99764,-0.923
1971,Suriname,-0.73758,-0.61756,-1.122,-1.10844,-0.898
1971,Slovakia,-0.098676471,-0.16459,0.462,0.16128,0.12
1971,Slovenia,0.303090909,-0.09027,0.345,0.21784,0.207
1971,Eswatini,-0.045065294,-0.64025,-1.144,-1.05349,-0.73
1971,Sint Maarten (Dutch part),-0.762015294,-0.23685,0.537,0.25225,-0.024
1971,Turks and Caicos Islands,-0.938208684,-0.76898,-0.682,-0.72146,-0.774
1971,Chad,-0.97958,-0.57921,-1.671,-0.88345,-1.107
1971,East Asia & Pacific (IDA & IBRD countries),-0.88122,-0.6833,-0.99,-0.71759,-0.845
1971,Europe & Central Asia (IDA & IBRD countries),-0.044785294,-0.17698,0.222,-0.01343,0.02
1971,Togo,-0.752708684,-0.57921,-1.749,-0.88345,-1.078
1971,Tajikistan,0.446415714,-0.46808,-0.251,-0.42486,-0.157
1971,Turkmenistan,-0.938208684,-0.60574,-0.361,-0.24229,-0.549
1971,Latin America & the Caribbean (IDA & IBRD countries),-0.06799779,-0.72845,-0.896,-0.59827,-0.602
1971,Timor-Leste,-0.752708684,-0.57921,-1.607,-0.88345,-1.028
1971,Middle East & North Africa (IDA & IBRD countries),-0.846733429,-0.5917,-1.034,-0.83579,-0.847
1971,Tonga,-0.881068684,-0.36732,-0.085,-0.23406,-0.377
1971,South Asia (IDA & IBRD),-0.91807,-0.57921,-1.7,-0.88345,-1.102
1971,Sub-Saharan Africa (IDA & IBRD countries),-0.73758,-0.57921,-1.628,-0.88345,-1.032
1971,Trinidad and Tobago,-0.882908684,-0.45855,0.247,0.23427,-0.214
1971,Tuvalu,-0.742511053,-0.81198,-0.599,-0.8234,-0.722
1971,Tanzania,-0.752708684,-0.57921,-1.537,-0.88345,-1.003
1971,Uganda,-0.742511053,-0.65756,-1.213,-0.99764,-0.924
