Control_of_Corruption,Government_Effectiveness,Political_Stability,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability
-0.787619293,-0.581117988,-1.140345216,-0.252237618,-0.325426668,-0.445383281
-0.772781849,-0.833615065,-0.636888444,-0.486631006,-0.821370304,0.04964127
0.885872543,0.93755281,0.923421085,0.624527931,0.311535925,-0.999829352
1.782940269,1.556063771,0.667080104,1.839908719,1.772394538,1.378773689
1.344892621,1.581685543,0.490835488,1.640943408,1.612925768,1.101621866
1.130043507,0.379883677,0.898599565,0.401181012,0.551547348,1.030710816
-1.016335964,-1.235752702,-1.784659505,-1.628457427,-1.102358937,-2.071797371
-0.171931699,0.335749626,0.117876664,0.001730393,0.567534447,0.454070419
-1.049627066,-1.06652379,-1.252867579,-1.208008647,-1.409444451,-1.023455501
-0.231423751,-0.246989682,-0.253533632,-0.625979781,-0.78543514,-1.538451314
0.775587142,1.27981782,0.508818448,0.608042121,1.069221497,0.782868326
-0.303130627,-1.192045927,-1.537941337,-1.015352607,-0.391614825,-0.813987374
-0.789497018,-0.92000711,-1.345311642,-0.773362696,-1.039284348,-1.124888897
-0.551735699,-0.877598882,0.363792211,-0.655606568,-0.549666524,-0.092710026
-1.372948766,-1.260540128,-0.931996047,-1.934421778,-1.751685381,-1.539243817
-1.61325109,-1.440110564,-2.41337347,-1.708872318,-1.99247241,-1.057653904
-0.706940055,-0.46372357,-0.203974649,0.034550302,-0.661545992,0.113008469
-0.77924335,-0.537276387,-1.150585532,-0.522581637,-0.791886449,-0.984122396
0.308062404,0.481087029,0.265326977,0.307351559,1.319779158,0.972128868
1.269663095,1.091601253,1.342015743,1.378267288,1.168245077,1.528181553
-1.307493567,-1.205007195,-1.62113452,-1.075312614,-1.303210497,-1.18531394
1.26187098,1.501772642,1.07719624,1.245862126,1.619831324,1.387459874
1.146967053,0.399155051,0.802670181,0.530372381,0.893503189,1.464911222
-0.431123644,-0.012532503,0.097796634,-0.63569355,-0.601472259,0.448621333
-0.759727836,-0.381906569,0.150905833,0.265207171,-0.496518046,-0.759377897
1.26187098,1.246601224,1.286568522,1.000414729,1.228445053,1.088219762
2.00087285,1.818955183,0.92887491,1.684215903,1.917127132,1.563216686
2.19131422,1.6871562,1.284419298,1.691163898,1.941825628,1.369262457
-1.129073739,-0.802225649,-0.611157954,-0.466508985,-1.176882386,-1.233396649
1.328009129,1.270924687,1.161139727,1.028546214,1.251347661,1.166620493
0.175549507,0.38399753,0.456923127,0.920578897,0.521369874,-0.856526554
-1.506175399,-0.663869917,-1.543071628,-0.953167856,-0.535180092,0.321847469
1.402494311,1.320860982,1.044206381,1.335421324,1.313636422,1.029950738
-0.345678002,-0.20927085,0.491801322,-1.42256093,-1.165873528,-1.704453945
1.347415328,1.602339387,0.345115304,1.420544147,1.315387249,1.36077106
0.721844375,0.6899423,0.194921583,0.601998389,-0.044806231,-0.13235718
-0.470139265,-0.54374969,-0.07544852,-0.506433964,-0.513145149,0.36818099
1.26187098,0.991429925,0.771330535,1.378267288,0.826464057,0.972128868
0.929523051,0.563984692,0.568526506,0.967042565,0.36783278,-0.872591913
-0.402193725,-0.587532163,-0.852070689,-0.98601824,-0.832326353,-0.75876075
-0.614729941,-0.858715117,-0.631416619,-0.286616474,-0.46990642,0.131010443
0.993910909,0.533249736,1.056139112,0.63324821,0.54485631,0.507903636
0.774260223,0.492912799,-0.357948095,-0.02283462,-1.053678393,0.537074029
0.092326902,0.918139517,1.107106924,0.518184364,0.401655525,-1.061536789
-0.231792405,-0.121084288,0.357635468,0.643360615,-0.057684425,0.690935314
-0.746429086,-0.770006239,0.307008684,-0.313472509,-0.395825952,-0.307009161
-0.075100534,-0.870992124,-1.377925158,0.469366848,-1.078666925,-0.714045227
0.918705285,0.2858527,0.877260089,-0.326841533,0.610765517,1.593033314
-1.151689529,-0.912372172,-1.263461113,-1.175912261,-1.145186782,-0.927987039
-1.033044815,-0.854186416,-1.582877994,-0.836638272,-1.185816526,-0.333213925
2.07050252,1.882459402,1.007010698,1.606389523,1.797100186,1.384671569
1.26187098,1.246601224,0.348279804,0.674093783,1.138921142,0.744717002
-1.210953355,-1.528513432,-1.857264042,-1.265753269,-1.573918343,-1.083287358
-1.388992548,-0.903040051,-1.868080497,-1.117924452,-0.242752284,-1.110293984
1.73311007,1.186738372,0.406370878,1.485586524,1.195187569,1.104882002
0.708866119,0.165997371,-0.500553727,-0.23336342,0.798747361,0.042553507
-0.279160351,-0.05022138,-1.806527257,0.284262538,-0.410603523,-0.165321603
-0.691559911,-0.756126046,-1.095457792,-1.438882232,-1.039637446,-0.388406992
-1.518466353,-1.734748244,-2.178499937,-1.255248904,-1.614736915,-1.80931139
-1.160955787,-1.32703352,-0.771577418,-1.172009587,-1.22322464,-1.233997226
0.457115024,0.211472005,0.582772672,-0.118548453,0.354344755,0.996572316
-1.431557894,-1.218914032,-1.839572787,-0.881731987,-1.471718073,-1.125478387
0.059037972,0.456446975,0.749311626,-0.118548453,0.130426154,1.0127213
0.301246494,-0.186341271,0.450941592,-1.561059356,-0.690431654,-1.853983164
0.869897187,1.421165586,0.537055731,0.631379724,1.105589747,1.138371944
0.321369082,0.845191836,1.015414,1.053171277,0.878743947,0.995283782
2.434834003,2.347190857,1.118189216,1.92670846,1.545700312,0.953022003
-0.692943096,-0.561285615,-1.04984796,-0.780036867,-0.771052897,-0.118603125
0.705601811,0.593567669,0.787364066,0.71949774,0.959765494,0.997471452
-0.77585125,-0.960750163,-0.07857246,-0.223225877,-0.791886449,-0.935010076
-0.154854536,-0.57527858,-0.815987229,-1.136937976,-1.159012079,-0.161115885
-0.737870097,-0.374726385,-0.552382112,-1.178755283,-0.647864223,-1.167745471
-1.055481791,-0.872488141,-0.007270731,0.087128989,-0.318183392,0.094508938
-1.212375522,-1.272187829,0.256654739,-1.452512741,-1.2268852,-1.887979507
-0.411584377,-1.345759273,-1.04984796,-2.018736362,-1.275266886,-2.115926266
1.55437541,1.233333349,0.634109557,1.322783232,1.122275472,0.992168546
-0.045250148,-0.573425591,0.247864336,-0.571789563,-0.082183205,-1.351682901
-1.002332568,-1.008481383,-1.806409359,-0.982684672,-0.659463108,-1.203704953
0.121460937,-1.088766456,0.061876796,-0.372163326,-0.621160269,-0.650255859
2.22752285,1.968120813,1.488697052,1.548881292,1.89684999,1.460226774
1.456001759,1.464574933,0.563000798,1.287566423,1.752622843,1.259766817
0.28726384,0.238683417,0.998400986,0.174806476,0.562008321,0.966759682
-1.166331768,-0.833615065,0.302844584,-0.382520467,-0.706393182,-0.062518559
-0.712738216,-0.614888132,-0.610934913,-0.485150635,-0.712482035,-0.891591012
-0.128835425,0.121599525,-0.645898998,0.29865846,-0.344459146,-0.230410188
0.305286497,1.157846808,0.430242807,0.127370343,0.928149939,1.336478472
0.038147695,0.086274959,-0.073061265,-0.11200542,-0.083548173,0.497320414
0.450190425,0.55182898,1.031368256,0.894383371,0.859287739,0.983873904
0.441427618,0.318634808,0.384942293,0.890397012,0.613664508,0.794786453
0.58118397,0.22591567,0.431097239,0.626675904,1.090919852,0.588516116
-1.038948059,-0.663869917,-0.753424942,-0.305537134,-0.223502204,-0.171275631
-1.292450428,-1.207593679,-2.403348207,-1.187397957,-1.452069283,-1.368683934
-1.204945683,-1.104928732,-0.460553706,-1.135290623,-1.325372577,-0.712383568
0.38520658,-0.013545465,1.134082437,0.294281095,-0.542661846,-1.332126021
-1.290741682,-1.318298459,-1.319728017,-1.261431336,-1.349949956,-0.612985611
-0.791543305,-0.553879499,-0.437030196,-0.282702386,-0.928942919,-0.491123885
1.908177853,1.864174366,1.104014874,1.985213518,1.510004997,1.245290518
0.595291078,0.691066802,0.747096717,1.583119035,0.607116282,0.849458039
2.197670221,1.788887382,1.485594153,1.50993681,1.791151166,1.536840677
-0.397690296,0.136991709,-1.154295802,-0.313716233,-0.062382013,0.453963935
-0.630509198,-0.307463616,-1.198065758,-0.388591677,-0.698989928,-1.355983853
-0.934489012,-0.648909569,-0.931640446,-1.597211242,-1.027451873,-1.554468393
-1.461376786,-1.563806653,-2.771050692,-1.570901155,-1.838028312,-1.126172066
1.739237309,1.554253817,1.278272152,1.850816965,1.728221416,1.335596442
1.750300288,0.618822575,-1.252032876,1.080583334,0.816402733,0.740543842
0.331189245,0.191648334,0.446970046,0.940306902,0.467548192,1.111907482
-0.338424057,0.322974682,-0.256037086,0.269617617,-0.269508898,-0.474874914
1.230227828,1.441259503,1.010374546,1.129177213,1.319830894,0.969946265
0.28726384,0.22218886,0.566449165,0.31518212,0.363159925,-0.67678076
-0.785068154,-0.665853739,0.647996783,-0.350907624,-1.031902909,-1.163579345
-0.97859472,-0.529211044,-1.305442214,-0.317882091,-0.971304595,-0.249015316
0.261683822,0.134862542,1.342015743,-0.537155151,0.810023129,0.642090917
-0.707702458,-2.084274054,0.537623465,-0.91298455,-1.260287404,-1.5807724
0.939397454,1.201815724,0.952523887,0.920578897,0.722857356,0.699741125
0.364861727,0.379839152,0.620643914,0.257980853,0.593082547,-0.545192838
-1.329097867,-0.786064029,-0.990260482,-0.416844815,-1.321947098,-0.962735653
-1.281310558,-0.909020007,-0.176476792,-1.186761737,-1.007445931,-0.682131171
0.457741022,-0.726116598,0.901075721,0.717936516,0.715804815,0.828915298
-0.939466238,-0.731717467,-2.119095325,-0.343958229,-0.656928778,-0.46736899
-0.05820239,-0.465739757,-0.391314209,-0.716383755,-0.312398791,-0.834239602
-0.963742495,-1.160725713,-1.244839549,-0.26139462,-0.906182289,-0.142709941
-1.047780871,-1.226707458,0.747057617,-1.111046314,-0.955795527,-1.951152205
1.61204195,1.756943941,1.342015743,1.3342278,1.394881964,1.297655821
0.103202336,0.670539856,1.384927273,1.010036111,0.685900152,0.192534193
1.961524487,0.839920282,1.483718038,-0.525119126,1.133569241,1.537699461
0.44861266,0.991429925,0.456923127,0.583496213,0.309399664,0.06248131
-0.186032534,-0.689305484,0.089625657,-0.287419379,-0.389401674,-0.139065206
-0.516006529,-0.57193768,0.679096162,-0.508220851,-0.166308999,-0.261939287
0.166801289,0.288999677,0.193307161,0.504324913,-0.044806231,0.311523497
-0.859824717,0.123870969,0.083186485,0.056400053,-0.131116077,0.054725666
-0.426211745,-0.760422826,0.230479196,-0.39016974,-0.182401553,0.225390598
1.015983105,1.199974537,1.269631863,1.144415736,1.612925768,1.242634654
-0.822250843,-1.238146901,1.088965535,-1.093482494,0.873276591,1.158912063
0.784966588,0.736258447,1.085738063,0.877206326,0.826464057,0.517305076
-0.576470912,-0.841677308,-0.279368013,-0.494043827,-1.212895751,-0.666273534
0.350999236,0.750295639,0.879288077,1.014453888,1.143317938,0.886209965
-0.341457367,0.136410132,-0.701150596,-0.490339339,-0.542932212,0.121899016
-0.24031949,-0.533418953,0.802670181,-0.233671769,1.158916712,-0.307009161
-0.660764515,-0.832707107,-0.014954031,-0.283888221,-0.331668794,-0.292217821
-0.613750696,-0.537642062,0.668377757,-0.283821404,-0.204172462,0.314249188
-0.381186187,-0.280102402,0.108533092,-0.127576694,-0.194273695,0.258968711
-0.386843711,-0.342613548,-0.501324236,-1.351025105,-0.733335555,-0.707481861
-0.512877285,-0.548251629,0.35761559,-0.636888325,-0.609173477,-0.081787363
-1.625574231,-1.494259477,-1.209773779,-2.273735046,-1.549232721,-2.213491678
0.311637253,-0.111549824,1.018760681,-0.796693981,0.16077818,0.449754745
-0.780951321,-0.584643781,0.376421362,-0.691658378,-0.627310276,1.056956887
-0.791534424,-0.739454985,-1.88537848,-0.580034494,-1.25275147,-0.585561931
2.159472227,1.727680802,0.778468788,2.108635426,1.769875288,1.523433328
0.296645999,0.736258447,1.085738063,0.877206326,-0.081602976,0.517305076
1.845635533,1.657784104,1.24336648,0.762953818,1.706615806,1.477947354
-0.041916825,-0.953955352,-0.120370902,-0.310052246,-0.788387358,-0.252949893
-0.228705078,-0.724763095,-1.186245203,-0.557963252,-0.613011897,-0.368081421
-1.066939831,-0.604384601,-1.921705127,-0.894971669,-1.06105268,-0.760439932
-0.394356847,-0.236620665,-0.426525265,0.042447865,-0.526341379,0.276678592
1.98258388,2.018043041,1.145552516,1.813329816,1.928292036,1.357352972
0.345133305,0.498479098,-0.034058049,0.612982988,0.401494563,-1.062660694
-0.818873346,-1.174897552,-2.432705164,-0.498851091,-0.887544632,-0.949874163
-0.339885622,-0.43816179,-0.614730597,-0.335741609,-0.174098477,0.881688356
-1.118341684,-0.93322897,-0.747831762,-0.60658735,-0.861481845,-0.114208892
-0.619750619,-0.853146732,-0.807034194,-0.583475471,-0.964514315,-0.164958507
-0.272556156,-0.627492428,-0.774885893,0.238475114,-0.490674227,0.112745345
-0.778005183,0.106631629,-0.902563274,-0.126927033,-0.463091701,-0.086383142
0.283813983,0.358851343,0.999218166,0.768656671,0.40907228,0.879502356
0.610989213,1.087265372,0.821809351,1.081407785,1.003112078,1.231420636
0.405738354,0.54949981,0.467219561,0.998032272,0.575748801,1.030710816
0.670674503,0.459136933,0.952527702,0.398662835,0.993217349,-1.040322661
0.784966588,0.035524596,0.393630445,1.135525942,1.090919852,1.199540734
-0.23033078,-0.352275401,-0.312668711,0.506391943,-0.105703734,-0.148735702
-1.017580867,-0.41220358,-0.863382518,-0.255605638,-0.479586214,-0.916404009
-0.061663859,-0.245746776,-0.360214412,-0.691658378,-0.533665299,-1.246035695
0.302983135,0.260736406,0.311102718,0.947522938,-0.166979954,1.006276965
-0.288336992,-0.832707107,0.394139469,-0.817054868,-0.457398832,-0.503894746
0.677290916,-0.136533141,-0.546053231,-0.396744579,-1.277139783,0.112500772
-0.514299452,0.093242049,-0.244918704,-0.404348582,-0.239804193,-0.181714088
-0.341682166,-0.255289197,0.307008684,-0.437243164,-0.464271188,-0.459633738
0.336277306,0.607417524,0.787657201,0.012542915,0.312711805,0.064095937
-0.790915012,-1.152436376,-0.061578196,-1.090546489,-0.994199395,-0.218499303
2.231212378,2.407860518,1.174211025,1.610253572,1.595723987,0.276733279
0.296645999,0.690660715,1.08840096,0.974188089,0.428628772,0.575985312
1.009995461,0.888730526,1.098629355,0.800101042,0.979842782,1.062970877
-0.374890536,-1.084462166,0.182374373,-0.832377791,-0.78153491,0.063472599
-1.739551187,-1.260540128,-3.228497028,-2.352025032,-2.419229984,-0.857567132
0.197672486,0.030958638,0.215346545,0.595666349,0.000255581,0.578765213
1.079032421,0.987038195,-0.27673164,1.215253234,1.153809786,1.123086691
-0.146113589,-0.832707107,-1.751283646,-0.90652889,-0.715451121,-0.435254872
1.146967053,1.157846808,0.802670181,1.053263545,0.893503189,0.825763941
1.172405481,0.745012641,0.617986262,0.765413165,0.84882313,1.275352716
0.988939226,0.745012641,0.788463771,0.71949774,0.280416071,1.043143034
-1.329811096,-1.132226348,-2.362724781,-1.315864444,-1.736289382,-1.649223804
-0.012143857,-0.490328997,0.582419634,-0.593855679,-0.246702716,0.556039929
2.301355362,2.018717527,1.271478295,1.572997212,1.891827822,1.510136127
1.908177853,2.035807133,1.234408855,1.645464301,1.17256248,0.950031281
-1.158849478,-1.709396243,-0.339876115,-1.538727045,-0.834666193,-1.781911016
0.774260223,1.508096457,0.278578639,0.947522938,0.460202545,0.966706514
-0.504357815,-1.33664906,-0.752052188,-1.132352829,-0.601472259,-1.292120814
-0.335751265,-0.424296856,-1.151186228,-0.457430691,-0.378879935,-0.142469883
-0.266752243,0.285919487,-1.112847924,0.086198561,-0.137440488,0.126583278
-0.648965776,-1.153355002,-1.102678061,-1.026069403,-1.20347333,0.148541197
-0.997273386,-1.524611354,-0.341404855,-2.170416594,-0.930305898,-1.067694306
-1.055481791,-0.44831413,0.28097713,-0.719671786,-0.750197589,-0.171447739
-0.229267567,-0.26215899,-0.188574344,0.657228649,-0.151492447,0.472238034
-0.109465234,0.47755608,0.158262476,0.066711374,0.080828972,-1.378913879
0.112518623,0.326100618,-0.819362879,0.329305053,-0.40991047,-0.05332458
-1.405738115,-1.302935362,0.277233392,-2.009495258,-1.565951347,-2.156128407
-0.24031949,-0.456449926,0.640210629,-0.819225967,0.991006613,-0.321172208
-0.386843711,-0.45182091,-0.916478336,-0.250690669,-0.357663184,-0.976286173
-0.820174932,-0.724815309,0.172825918,-0.409717262,-0.746359885,-1.432752848
1.00609827,0.943043947,1.391008735,0.60901165,0.502903223,-0.906883299
1.732870221,1.641638756,1.019141912,1.868066311,1.720192194,1.335596442
0.791444957,-0.547031045,0.374478042,-0.17098929,1.611145735,1.109810472
0.851036787,0.56316489,1.194799542,0.380375654,0.600704789,1.04552269
-1.033785582,-1.139973164,-1.362033367,-1.506052732,-0.933583379,-1.811389208
0.273236156,0.364934474,1.233010769,-0.446476102,0.590501487,0.392457008
-1.068366289,-1.097860813,-0.97167027,-1.443938136,-1.570480943,-0.745731115
-0.630165637,-0.1241927,0.251871973,-0.572598636,-0.12588723,0.131010443
0.989536285,1.246601224,0.483246595,0.626675904,0.826464057,0.744717002
-0.116835959,-0.492341906,-1.87161386,-1.199777246,-0.625909269,-0.156710431
-0.793472648,-0.886139214,-1.594251871,-0.877426922,-1.780660748,-1.112436891
-0.398109436,-0.637808084,0.363629282,-0.567137718,-0.529506207,-0.206985205
-1.404757977,-1.298620462,-1.110344768,-2.075259686,-1.808640599,-1.571520925
-1.672095537,-1.527795076,-2.69136095,-1.607166886,-1.937135339,-1.98201263
-0.60521239,-0.244788364,-0.030500913,-0.19508715,-0.600079298,-0.560848236
-0.633444846,-0.603184521,-0.317617774,-0.452023268,-1.437044501,-0.979712248
0.938382149,1.185357094,0.984463036,0.390816242,1.268459797,0.967198193
1.780709863,1.528406501,1.338472128,1.231003046,1.186387658,1.104969382
-1.308764577,-1.061388373,-2.11674881,-0.583924294,-1.378563881,-1.992729425
1.27677536,1.528406501,1.112509608,1.398588419,1.255251408,0.967198193
1.101403475,0.498479098,0.813891828,0.642759264,0.937939405,0.573908567
-0.889640629,-0.123509347,-0.087755688,-0.739144027,-0.699731648,-1.411473036
-0.712412357,-0.177952588,-0.006853028,-0.734936655,-0.703135848,-0.857629657
1.27677536,0.703846335,1.316395998,0.599272251,0.847226143,0.967198193
1.963537812,1.784767866,0.954700112,1.766017556,1.759083509,1.368076086
1.828758121,1.771658182,1.339270592,1.60645175,1.850373387,1.623854518
-1.156654239,-0.575659573,-0.330349982,-0.367752314,-1.155108333,-1.325132012
1.330071688,0.987038195,1.316998243,1.052829504,0.363926589,0.377285004
0.181815282,0.357916176,0.946494877,0.701598585,0.525411844,0.904892266
-1.046788335,-0.738396406,-1.508331299,-0.91451782,-0.752373576,-1.009323955
1.358608723,0.987038195,1.233010769,0.881122231,1.298601985,0.946911216
-0.559036314,-0.776483059,0.521403909,-1.246820211,-1.068890095,-1.593317866
0.037961569,-0.013545465,0.620571196,0.327582836,1.335205793,0.583845377
-0.302956253,0.683325052,0.190071985,0.394997239,-0.133091673,0.904696941
